held_out_case,pooling,distance_head,threshold_method,threshold,precision,recall,accuracy,f1
1,mean,mahalanobis,parametric_p99_equiv,56.51178078473453,0.9782608695652174,0.6818181818181818,0.8333333333333334,0.8035714285714286
1,mean,mahalanobis,kde_p99_equiv,64.09122351424914,0.9934640522875817,0.5757575757575758,0.7859848484848485,0.7290167865707434
1,mean,mahalanobis,evt_p999_equiv,70.07274711583858,1.0,0.4734848484848485,0.7367424242424242,0.6426735218508998
1,mean,mahalanobis,parametric_p999_equiv,62.106085682871495,0.9814814814814815,0.6022727272727273,0.7954545454545454,0.7464788732394366
1,mean,mahalanobis,kde_p999_equiv,68.3521661503476,1.0,0.5037878787878788,0.7518939393939394,0.6700251889168766
1,mean,mahalanobis,mad,55.039780925536995,0.9739583333333334,0.7083333333333334,0.8446969696969697,0.8201754385964912
1,mean,mahalanobis,iqr,59.48148882561645,0.9819277108433735,0.6174242424242424,0.803030303030303,0.7581395348837209
1,mean,knn_full,perentile_same_machie_95.0,1.1837082483060275,0.9540229885057471,0.9431818181818182,0.9488636363636364,0.9485714285714286
1,mean,knn_full,perentile_same_machie_99.0,1.5401256474003742,0.9786096256684492,0.6931818181818182,0.8390151515151515,0.811529933481153
1,mean,knn_full,perentile_same_machie_99.5,2.8191723644118456,0.8461538461538461,0.041666666666666664,0.5170454545454546,0.07942238267148015
1,mean,knn_full,evt_p95_equiv,1.1802666801606039,0.9540229885057471,0.9431818181818182,0.9488636363636364,0.9485714285714286
1,mean,knn_full,parametric_p95_equiv,1.2737803997572392,0.9759036144578314,0.9204545454545454,0.9488636363636364,0.9473684210526315
1,mean,knn_full,kde_p95_equiv,1.2015408623437498,0.96875,0.9393939393939394,0.9545454545454546,0.9538461538461539
1,mean,knn_full,evt_p99_equiv,1.5113801803267999,0.9794871794871794,0.7234848484848485,0.8541666666666666,0.8322440087145969
1,mean,knn_full,parametric_p99_equiv,1.3955720050269111,0.981651376146789,0.8106060606060606,0.8977272727272727,0.8879668049792531
1,mean,knn_full,kde_p99_equiv,2.6199892789351242,0.8709677419354839,0.10227272727272728,0.5435606060606061,0.18305084745762712
1,mean,knn_full,evt_p999_equiv,4.914353405745995,0.0,0.0,0.5,0.0
1,mean,knn_full,parametric_p999_equiv,1.5459819061110622,0.9786096256684492,0.6931818181818182,0.8390151515151515,0.811529933481153
1,mean,knn_full,kde_p999_equiv,2.8972264571757487,0.0,0.0,0.5,0.0
